President,Date,Approve,Disapprove,Inauguration Date
Bush 2,2003-02-06,59,34,1/20/2001
Bush 2,2003-02-02,60,35,1/20/2001
Bush 2,2003-01-25,59,35,1/20/2001
Bush 2,2003-01-22,58,35,1/20/2001
Bush 2,2003-01-16,61,33,1/20/2001
Bush 2,2003-01-12,57,37,1/20/2001
Bush 2,2003-01-05,63,31,1/20/2001
Bush 2,2002-12-22,61,32,1/20/2001
Bush 2,2002-12-17,63,32,1/20/2001
Bush 2,2002-12-08,63,29,1/20/2001
Bush 2,2002-11-14,66,25,1/20/2001
Bush 2,2002-11-10,68,26,1/20/2001
Bush 2,2002-11-03,63,29,1/20/2001
Bush 2,2002-10-22,66,28,1/20/2001
Bush 2,2002-10-17,62,30,1/20/2001
Bush 2,2002-10-06,67,27,1/20/2001
Bush 2,2002-09-25,67,26,1/20/2001
Bush 2,2002-09-18,66,29,1/20/2001
Bush 2,2002-09-16,70,25,1/20/2001
Bush 2,2002-09-08,65,30,1/20/2001
Bush 2,2002-09-04,66,28,1/20/2001
Bush 2,2002-08-21,65,27,1/20/2001
Bush 2,2002-07-31,70,23,1/20/2001
Bush 2,2002-07-28,68,25,1/20/2001
Bush 2,2002-07-24,68,24,1/20/2001
Bush 2,2002-07-11,72,21,1/20/2001
Bush 2,2002-07-08,75,18,1/20/2001
Bush 2,2002-06-23,73,20,1/20/2001
Bush 2,2002-06-19,74,19,1/20/2001
Bush 2,2002-06-08,74,18,1/20/2001
Bush 2,2002-06-06,70,23,1/20/2001
Bush 2,2002-05-29,76,16,1/20/2001
Bush 2,2002-05-22,76,17,1/20/2001
Bush 2,2002-05-09,75,19,1/20/2001
Bush 2,2002-05-01,77,19,1/20/2001
Bush 2,2002-04-24,76,16,1/20/2001
Bush 2,2002-04-11,74,19,1/20/2001
Bush 2,2002-04-07,75,19,1/20/2001
Bush 2,2002-03-24,78,17,1/20/2001
Bush 2,2002-03-20,79,15,1/20/2001
Bush 2,2002-03-09,79,14,1/20/2001
Bush 2,2002-03-07,76,18,1/20/2001
Bush 2,2002-03-03,80,14,1/20/2001
Bush 2,2002-02-10,81,13,1/20/2001
Bush 2,2002-02-06,81,14,1/20/2001
Bush 2,2002-01-27,84,13,1/20/2001
Bush 2,2002-01-14,82,12,1/20/2001
Bush 2,2001-12-16,85,10,1/20/2001
Bush 2,2001-12-09,85,10,1/20/2001
Bush 2,2001-11-27,87,8,1/20/2001
Bush 2,2001-11-15,84,11,1/20/2001
Bush 2,2001-11-11,86,9,1/20/2001
Bush 2,2001-11-04,87,8,1/20/2001
Bush 2,2001-10-21,88,9,1/20/2001
Bush 2,2001-10-14,89,8,1/20/2001
Bush 2,2001-10-07,87,9,1/20/2001
Bush 2,2001-09-22,89,6,1/20/2001
Bush 2,2001-09-15,85,9,1/20/2001
Bush 2,2001-09-11,51,39,1/20/2001
Bush 2,2001-08-26,55,35,1/20/2001
Bush 2,2001-08-19,57,33,1/20/2001
Bush 2,2001-08-12,57,35,1/20/2001
Bush 2,2001-08-05,55,34,1/20/2001
Bush 2,2001-07-22,55,33,1/20/2001
Bush 2,2001-07-11,57,34,1/20/2001
Bush 2,2001-07-01,52,34,1/20/2001
Bush 2,2001-06-28,50,42,1/20/2001
Bush 2,2001-06-17,52,34,1/20/2001
Bush 2,2001-06-10,55,35,1/20/2001
Bush 2,2001-05-20,55,35,1/20/2001
Bush 2,2001-05-14,56,31,1/20/2001
Bush 2,2001-05-09,53,32,1/20/2001
Bush 2,2001-04-22,62,29,1/20/2001
Bush 2,2001-04-08,59,29,1/20/2001
Bush 2,2001-03-28,52,29,1/20/2001
Bush 2,2001-03-11,58,28,1/20/2001
Bush 2,2001-03-07,62,21,1/20/2001
Bush 2,2001-02-21,61,21,1/20/2001
Bush 2,2001-02-11,57,24,1/20/2001
Bush 2,2001-02-04,57,25,1/20/2001
Clinton,2001-01-14,66,29,1/20/1993
Clinton,2001-01-07,63,31,1/20/1993
Clinton,2000-12-17,71,26,1/20/1993
Clinton,2000-12-04,59,35,1/20/1993
Clinton,2000-11-15,63,32,1/20/1993
Clinton,2000-10-26,56,38,1/20/1993
Clinton,2000-10-09,58,36,1/20/1993
Clinton,2000-09-13,60,34,1/20/1993
Clinton,2000-09-03,62,35,1/20/1993
Clinton,2000-08-19,61,35,1/20/1993
Clinton,2000-08-12,57,38,1/20/1993
Clinton,2000-08-05,63,32,1/20/1993
Clinton,2000-07-26,56,39,1/20/1993
Clinton,2000-07-16,59,36,1/20/1993
Clinton,2000-07-09,59,35,1/20/1993
Clinton,2000-06-25,54,39,1/20/1993
Clinton,2000-06-07,59,36,1/20/1993
Clinton,2000-05-21,57,36,1/20/1993
Clinton,2000-05-07,57,36,1/20/1993
Clinton,2000-04-30,58,39,1/20/1993
Clinton,2000-04-02,62,33,1/20/1993
Clinton,2000-03-19,55,39,1/20/1993
Clinton,2000-03-12,63,34,1/20/1993
Clinton,2000-02-27,56,39,1/20/1993
Clinton,2000-02-15,61,34,1/20/1993
Clinton,2000-02-05,62,33,1/20/1993
Clinton,2000-01-26,64,31,1/20/1993
Clinton,2000-01-19,61,35,1/20/1993
Clinton,2000-01-16,59,36,1/20/1993
Clinton,2000-01-10,63,34,1/20/1993
Clinton,1999-12-21,57,35,1/20/1993
Clinton,1999-12-12,56,41,1/20/1993
Clinton,1999-11-21,59,36,1/20/1993
Clinton,1999-11-07,58,38,1/20/1993
Clinton,1999-10-24,59,35,1/20/1993
Clinton,1999-10-10,56,38,1/20/1993
Clinton,1999-09-26,59,37,1/20/1993
Clinton,1999-09-14,60,38,1/20/1993
Clinton,1999-08-26,59,35,1/20/1993
Clinton,1999-08-18,59,35,1/20/1993
Clinton,1999-08-04,60,35,1/20/1993
Clinton,1999-07-25,64,30,1/20/1993
Clinton,1999-07-18,57,38,1/20/1993
Clinton,1999-07-14,58,36,1/20/1993
Clinton,1999-06-27,57,40,1/20/1993
Clinton,1999-06-13,61,34,1/20/1993
Clinton,1999-06-05,59,35,1/20/1993
Clinton,1999-05-23,56,39,1/20/1993
Clinton,1999-05-09,60,35,1/20/1993
Clinton,1999-05-02,60,36,1/20/1993
Clinton,1999-04-27,59,35,1/20/1993
Clinton,1999-04-14,59,35,1/20/1993
Clinton,1999-04-07,58,35,1/20/1993
Clinton,1999-03-31,64,31,1/20/1993
Clinton,1999-03-21,64,33,1/20/1993
Clinton,1999-03-14,61,34,1/20/1993
Clinton,1999-03-07,67,28,1/20/1993
Clinton,1999-02-28,65,30,1/20/1993
Clinton,1999-02-21,66,29,1/20/1993
Clinton,1999-02-13,66,31,1/20/1993
Clinton,1999-02-09,69,27,1/20/1993
Clinton,1999-02-09,62,34,1/20/1993
Clinton,1999-02-08,65,33,1/20/1993
Clinton,1999-02-07,59,37,1/20/1993
Clinton,1999-01-27,67,31,1/20/1993
Clinton,1999-01-24,69,29,1/20/1993
Clinton,1999-01-17,69,29,1/20/1993
Clinton,1999-01-10,67,30,1/20/1993
Clinton,1999-01-06,63,34,1/20/1993
Clinton,1998-12-13,63,34,1/20/1993
Clinton,1998-12-06,65,29,1/20/1993
Clinton,1998-11-22,65,30,1/20/1993
Clinton,1998-11-15,65,31,1/20/1993
Clinton,1998-11-01,65,30,1/20/1993
Clinton,1998-10-25,65,31,1/20/1993
Clinton,1998-10-12,65,31,1/20/1993
Clinton,1998-10-07,63,33,1/20/1993
Clinton,1998-09-24,65,30,1/20/1993
Clinton,1998-09-21,65,31,1/20/1993
Clinton,1998-09-20,59,34,1/20/1993
Clinton,1998-09-15,63,34,1/20/1993
Clinton,1998-09-12,63,34,1/20/1993
Clinton,1998-09-10,59,36,1/20/1993
Clinton,1998-09-01,62,32,1/20/1993
Clinton,1998-08-23,61,34,1/20/1993
Clinton,1998-08-20,60,34,1/20/1993
Clinton,1998-08-18,65,29,1/20/1993
Clinton,1998-08-17,61,32,1/20/1993
Clinton,1998-08-12,64,29,1/20/1993
Clinton,1998-08-08,63,31,1/20/1993
Clinton,1998-07-29,64,31,1/20/1993
Clinton,1998-07-14,63,31,1/20/1993
Clinton,1998-07-08,61,33,1/20/1993
Clinton,1998-06-23,60,33,1/20/1993
Clinton,1998-06-07,60,33,1/20/1993
Clinton,1998-05-10,64,30,1/20/1993
Clinton,1998-04-19,63,30,1/20/1993
Clinton,1998-04-01,67,28,1/20/1993
Clinton,1998-03-22,65,28,1/20/1993
Clinton,1998-03-16,66,29,1/20/1993
Clinton,1998-03-09,63,31,1/20/1993
Clinton,1998-02-22,65,29,1/20/1993
Clinton,1998-02-15,66,29,1/20/1993
Clinton,1998-02-01,68,28,1/20/1993
Clinton,1998-01-28,66,27,1/20/1993
Clinton,1998-01-26,59,37,1/20/1993
Clinton,1998-01-25,60,35,1/20/1993
Clinton,1998-01-18,59,30,1/20/1993
Clinton,1998-01-07,59,31,1/20/1993
Clinton,1997-12-21,55,36,1/20/1993
Clinton,1997-11-23,60,30,1/20/1993
Clinton,1997-11-09,58,31,1/20/1993
Clinton,1997-10-29,58,32,1/20/1993
Clinton,1997-10-05,55,35,1/20/1993
Clinton,1997-09-28,57,32,1/20/1993
Clinton,1997-09-07,60,27,1/20/1993
Clinton,1997-08-25,60,33,1/20/1993
Clinton,1997-08-13,60,32,1/20/1993
Clinton,1997-07-27,58,34,1/20/1993
Clinton,1997-06-29,55,35,1/20/1993
Clinton,1997-06-01,56,35,1/20/1993
Clinton,1997-05-07,57,35,1/20/1993
Clinton,1997-04-20,54,37,1/20/1993
Clinton,1997-04-13,54,36,1/20/1993
Clinton,1997-03-26,59,35,1/20/1993
Clinton,1997-02-26,56,32,1/20/1993
Clinton,1997-02-02,59,30,1/20/1993
Clinton,1997-01-13,61,30,1/20/1993
Clinton,1997-01-05,57,34,1/20/1993
Clinton,1996-12-11,57,34,1/20/1993
Clinton,1996-11-24,57,34,1/20/1993
Clinton,1996-10-27,54,36,1/20/1993
Clinton,1996-10-02,58,34,1/20/1993
Clinton,1996-09-01,60,33,1/20/1993
Clinton,1996-08-25,52,39,1/20/1993
Clinton,1996-08-18,52,39,1/20/1993
Clinton,1996-08-07,57,36,1/20/1993
Clinton,1996-07-28,57,35,1/20/1993
Clinton,1996-07-21,56,35,1/20/1993
Clinton,1996-06-30,51,41,1/20/1993
Clinton,1996-06-19,57,36,1/20/1993
Clinton,1996-05-29,53,38,1/20/1993
Clinton,1996-05-12,54,38,1/20/1993
Clinton,1996-04-28,56,36,1/20/1993
Clinton,1996-04-10,53,40,1/20/1993
Clinton,1996-03-17,52,38,1/20/1993
Clinton,1996-03-10,54,37,1/20/1993
Clinton,1996-02-25,53,40,1/20/1993
Clinton,1996-01-29,52,42,1/20/1993
Clinton,1996-01-15,46,46,1/20/1993
Clinton,1996-01-07,42,49,1/20/1993
Clinton,1995-12-18,50,43,1/20/1993
Clinton,1995-11-18,53,37,1/20/1993
Clinton,1995-11-08,52,40,1/20/1993
Clinton,1995-10-22,49,39,1/20/1993
Clinton,1995-10-07,46,42,1/20/1993
Clinton,1995-09-24,47,43,1/20/1993
Clinton,1995-09-17,43,43,1/20/1993
Clinton,1995-08-30,45,43,1/20/1993
Clinton,1995-08-07,45,42,1/20/1993
Clinton,1995-07-23,46,43,1/20/1993
Clinton,1995-07-09,47,43,1/20/1993
Clinton,1995-06-06,46,42,1/20/1993
Clinton,1995-05-14,50,42,1/20/1993
Clinton,1995-04-24,50,39,1/20/1993
Clinton,1995-04-19,46,45,1/20/1993
Clinton,1995-04-06,46,44,1/20/1993
Clinton,1995-03-29,43,47,1/20/1993
Clinton,1995-03-19,44,45,1/20/1993
Clinton,1995-02-26,42,47,1/20/1993
Clinton,1995-02-05,48,44,1/20/1993
Clinton,1995-01-18,46,45,1/20/1993
Clinton,1994-12-30,40,51,1/20/1993
Clinton,1994-12-18,42,52,1/20/1993
Clinton,1994-12-05,42,50,1/20/1993
Clinton,1994-11-29,43,48,1/20/1993
Clinton,1994-11-06,45,46,1/20/1993
Clinton,1994-10-25,47,46,1/20/1993
Clinton,1994-10-19,41,52,1/20/1993
Clinton,1994-10-09,42,51,1/20/1993
Clinton,1994-09-25,43,51,1/20/1993
Clinton,1994-09-18,42,50,1/20/1993
Clinton,1994-09-07,39,53,1/20/1993
Clinton,1994-08-16,39,51,1/20/1993
Clinton,1994-08-09,43,48,1/20/1993
Clinton,1994-07-17,42,48,1/20/1993
Clinton,1994-07-03,43,48,1/20/1993
Clinton,1994-06-28,44,47,1/20/1993
Clinton,1994-06-12,49,43,1/20/1993
Clinton,1994-06-06,45,47,1/20/1993
Clinton,1994-05-22,50,42,1/20/1993
Clinton,1994-04-24,48,44,1/20/1993
Clinton,1994-04-18,50,40,1/20/1993
Clinton,1994-03-30,50,42,1/20/1993
Clinton,1994-03-27,52,40,1/20/1993
Clinton,1994-03-13,50,41,1/20/1993
Clinton,1994-03-08,50,41,1/20/1993
Clinton,1994-02-28,53,40,1/20/1993
Clinton,1994-01-30,57,34,1/20/1993
Clinton,1994-01-17,53,38,1/20/1993
Clinton,1994-01-08,54,38,1/20/1993
Clinton,1993-12-19,47,42,1/20/1993
Clinton,1993-12-06,52,38,1/20/1993
Clinton,1993-11-21,47,43,1/20/1993
Clinton,1993-11-16,49,42,1/20/1993
Clinton,1993-11-04,47,44,1/20/1993
Clinton,1993-10-30,47,44,1/20/1993
Clinton,1993-10-18,47,44,1/20/1993
Clinton,1993-10-10,50,41,1/20/1993
Clinton,1993-09-26,56,34,1/20/1993
Clinton,1993-09-15,46,42,1/20/1993
Clinton,1993-09-12,46,41,1/20/1993
Clinton,1993-08-25,44,46,1/20/1993
Clinton,1993-08-10,43,47,1/20/1993
Clinton,1993-07-21,41,48,1/20/1993
Clinton,1993-07-11,49,43,1/20/1993
Clinton,1993-06-30,45,47,1/20/1993
Clinton,1993-06-21,38,50,1/20/1993
Clinton,1993-06-06,36,49,1/20/1993
Clinton,1993-05-23,43,45,1/20/1993
Clinton,1993-05-12,45,44,1/20/1993
Clinton,1993-04-24,55,37,1/20/1993
Clinton,1993-03-31,51,36,1/20/1993
Clinton,1993-03-14,53,34,1/20/1993
Clinton,1993-02-28,58,28,1/20/1993
Clinton,1993-02-14,51,33,1/20/1993
Clinton,1993-01-31,53,30,1/20/1993
Clinton,1993-01-26,58,20,1/20/1993
Bush 1,1993-01-11,56,37,1/20/1989
Bush 1,1992-12-20,49,40,1/20/1989
Bush 1,1992-12-06,48,47,1/20/1989
Bush 1,1992-11-22,42,46,1/20/1989
Bush 1,1992-11-22,42,46,1/20/1989
Bush 1,1992-10-23,37,58,1/20/1989
Bush 1,1992-10-14,34,56,1/20/1989
Bush 1,1992-10-13,29,59,1/20/1989
Bush 1,1992-10-03,33,57,1/20/1989
Bush 1,1992-09-20,36,53,1/20/1989
Bush 1,1992-09-15,39,54,1/20/1989
Bush 1,1992-09-11,35,58,1/20/1989
Bush 1,1992-09-02,39,53,1/20/1989
Bush 1,1992-08-23,39,54,1/20/1989
Bush 1,1992-08-21,37,55,1/20/1989
Bush 1,1992-08-14,36,57,1/20/1989
Bush 1,1992-08-12,35,58,1/20/1989
Bush 1,1992-08-07,34,59,1/20/1989
Bush 1,1992-08-02,29,59,1/20/1989
Bush 1,1992-07-26,31,59,1/20/1989
Bush 1,1992-07-24,31,59,1/20/1989
Bush 1,1992-07-01,38,54,1/20/1989
Bush 1,1992-06-14,36,54,1/20/1989
Bush 1,1992-06-08,36,56,1/20/1989
Bush 1,1992-05-20,41,51,1/20/1989
Bush 1,1992-05-14,40,48,1/20/1989
Bush 1,1992-05-10,40,52,1/20/1989
Bush 1,1992-04-22,42,47,1/20/1989
Bush 1,1992-04-12,39,53,1/20/1989
Bush 1,1992-03-29,41,51,1/20/1989
Bush 1,1992-03-28,40,48,1/20/1989
Bush 1,1992-03-22,40,49,1/20/1989
Bush 1,1992-03-12,41,46,1/20/1989
Bush 1,1992-03-01,41,52,1/20/1989
Bush 1,1992-02-27,38,50,1/20/1989
Bush 1,1992-02-21,41,51,1/20/1989
Bush 1,1992-02-20,38,47,1/20/1989
Bush 1,1992-02-09,43,47,1/20/1989
Bush 1,1992-02-02,46,48,1/20/1989
Bush 1,1992-01-28,43,51,1/20/1989
Bush 1,1992-01-19,45,47,1/20/1989
Bush 1,1992-01-06,46,46,1/20/1989
Bush 1,1991-11-24,51,39,1/20/1989
Bush 1,1991-10-27,62,29,1/20/1989
Bush 1,1991-10-20,65,26,1/20/1989
Bush 1,1991-10-13,65,27,1/20/1989
Bush 1,1991-09-30,62,27,1/20/1989
Bush 1,1991-09-29,66,24,1/20/1989
Bush 1,1991-09-10,65,25,1/20/1989
Bush 1,1991-09-03,68,22,1/20/1989
Bush 1,1991-08-30,69,21,1/20/1989
Bush 1,1991-08-25,73,18,1/20/1989
Bush 1,1991-08-23,67,22,1/20/1989
Bush 1,1991-08-11,70,21,1/20/1989
Bush 1,1991-07-28,70,20,1/20/1989
Bush 1,1991-07-25,67,23,1/20/1989
Bush 1,1991-07-21,69,21,1/20/1989
Bush 1,1991-07-14,71,20,1/20/1989
Bush 1,1991-06-29,71,21,1/20/1989
Bush 1,1991-06-20,69,19,1/20/1989
Bush 1,1991-06-16,72,19,1/20/1989
Bush 1,1991-06-02,73,17,1/20/1989
Bush 1,1991-05-26,76,15,1/20/1989
Bush 1,1991-05-19,76,15,1/20/1989
Bush 1,1991-05-05,74,19,1/20/1989
Bush 1,1991-04-28,76,15,1/20/1989
Bush 1,1991-04-25,73,13,1/20/1989
Bush 1,1991-04-14,77,12,1/20/1989
Bush 1,1991-04-06,82,12,1/20/1989
Bush 1,1991-03-30,81,11,1/20/1989
Bush 1,1991-03-24,83,10,1/20/1989
Bush 1,1991-03-17,86,9,1/20/1989
Bush 1,1991-03-10,87,8,1/20/1989
Bush 1,1991-03-07,79,14,1/20/1989
Bush 1,1991-03-03,89,7,1/20/1989
Bush 1,1991-02-24,80,13,1/20/1989
Bush 1,1991-02-17,80,13,1/20/1989
Bush 1,1991-02-15,79,15,1/20/1989
Bush 1,1991-02-10,78,17,1/20/1989
Bush 1,1991-02-07,74,18,1/20/1989
Bush 1,1991-01-26,82,12,1/20/1989
Bush 1,1991-01-25,86,9,1/20/1989
Bush 1,1991-01-22,79,14,1/20/1989
Bush 1,1991-01-20,82,11,1/20/1989
Bush 1,1991-01-18,82,12,1/20/1989
Bush 1,1991-01-13,64,24,1/20/1989
Bush 1,1991-01-11,64,26,1/20/1989
Bush 1,1991-01-06,58,30,1/20/1989
Bush 1,1990-12-23,62,27,1/20/1989
Bush 1,1990-12-16,62,30,1/20/1989
Bush 1,1990-12-09,57,33,1/20/1989
Bush 1,1990-12-07,62,27,1/20/1989
Bush 1,1990-12-02,60,29,1/20/1989
Bush 1,1990-11-25,51,36,1/20/1989
Bush 1,1990-11-18,54,32,1/20/1989
Bush 1,1990-11-16,58,32,1/20/1989
Bush 1,1990-11-11,57,33,1/20/1989
Bush 1,1990-10-28,54,35,1/20/1989
Bush 1,1990-10-21,52,36,1/20/1989
Bush 1,1990-10-19,56,32,1/20/1989
Bush 1,1990-10-14,56,33,1/20/1989
Bush 1,1990-10-09,66,22,1/20/1989
Bush 1,1990-10-04,65,25,1/20/1989
Bush 1,1990-09-30,67,19,1/20/1989
Bush 1,1990-09-16,73,16,1/20/1989
Bush 1,1990-09-12,54,34,1/20/1989
Bush 1,1990-09-11,76,15,1/20/1989
Bush 1,1990-09-02,74,17,1/20/1989
Bush 1,1990-08-26,68,20,1/20/1989
Bush 1,1990-08-26,75,16,1/20/1989
Bush 1,1990-08-24,73,16,1/20/1989
Bush 1,1990-08-19,74,16,1/20/1989
Bush 1,1990-08-12,74,15,1/20/1989
Bush 1,1990-08-12,61,26,1/20/1989
Bush 1,1990-08-10,75,15,1/20/1989
Bush 1,1990-07-22,60,25,1/20/1989
Bush 1,1990-07-15,59,24,1/20/1989
Bush 1,1990-07-13,64,26,1/20/1989
Bush 1,1990-07-08,63,24,1/20/1989
Bush 1,1990-06-17,69,16,1/20/1989
Bush 1,1990-05-22,65,20,1/20/1989
Bush 1,1990-05-22,67,19,1/20/1989
Bush 1,1990-04-18,71,15,1/20/1989
Bush 1,1990-04-08,67,16,1/20/1989
Bush 1,1990-03-29,73,18,1/20/1989
Bush 1,1990-03-11,68,18,1/20/1989
Bush 1,1990-03-11,72,15,1/20/1989
Bush 1,1990-02-18,73,15,1/20/1989
Bush 1,1990-02-11,73,16,1/20/1989
Bush 1,1990-01-08,66,15,1/20/1989
Bush 1,1990-01-07,79,10,1/20/1989
Bush 1,1989-12-10,71,20,1/20/1989
Bush 1,1989-11-25,63,22,1/20/1989
Bush 1,1989-11-12,69,17,1/20/1989
Bush 1,1989-10-23,59,22,1/20/1989
Bush 1,1989-10-08,67,20,1/20/1989
Bush 1,1989-10-06,66,17,1/20/1989
Bush 1,1989-10-01,66,18,1/20/1989
Bush 1,1989-09-10,69,16,1/20/1989
Bush 1,1989-08-27,64,18,1/20/1989
Bush 1,1989-08-20,60,20,1/20/1989
Bush 1,1989-08-13,69,18,1/20/1989
Bush 1,1989-07-09,66,18,1/20/1989
Bush 1,1989-06-22,63,16,1/20/1989
Bush 1,1989-06-11,69,14,1/20/1989
Bush 1,1989-06-02,62,18,1/20/1989
Bush 1,1989-05-18,62,17,1/20/1989
Bush 1,1989-05-12,61,22,1/20/1989
Bush 1,1989-05-08,58,18,1/20/1989
Bush 1,1989-05-07,56,22,1/20/1989
Bush 1,1989-05-05,55,23,1/20/1989
Bush 1,1989-04-16,57,15,1/20/1989
Bush 1,1989-04-10,54,18,1/20/1989
Bush 1,1989-03-13,56,16,1/20/1989
Bush 1,1989-03-10,62,15,1/20/1989
Bush 1,1989-03-02,62,13,1/20/1989
Bush 1,1989-02-27,60,11,1/20/1989
Bush 1,1989-01-26,51,6,1/20/1989
Reagan,1988-12-29,63,29,1/20/1981
Reagan,1988-11-14,56,35,1/20/1981
Reagan,1988-09-11,53,37,1/20/1981
Reagan,1988-07-07,50,35,1/20/1981
Reagan,1988-05-15,49,37,1/20/1981
Reagan,1988-03-12,51,36,1/20/1981
Reagan,1988-03-10,51,41,1/20/1981
Reagan,1988-02-04,52,36,1/20/1981
Reagan,1987-12-15,51,35,1/20/1981
Reagan,1987-12-11,61,32,1/20/1981
Reagan,1987-11-06,52,38,1/20/1981
Reagan,1987-10-26,50,40,1/20/1981
Reagan,1987-10-26,50,40,1/20/1981
Reagan,1987-10-23,48,38,1/20/1981
Reagan,1987-10-09,47,41,1/20/1981
Reagan,1987-10-04,51,38,1/20/1981
Reagan,1987-09-03,51,36,1/20/1981
Reagan,1987-09-02,48,42,1/20/1981
Reagan,1987-07-13,48,43,1/20/1981
Reagan,1987-07-10,50,39,1/20/1981
Reagan,1987-06-01,45,40,1/20/1981
Reagan,1987-05-18,49,42,1/20/1981
Reagan,1987-04-30,47,44,1/20/1981
Reagan,1987-04-13,48,43,1/20/1981
Reagan,1987-03-18,46,43,1/20/1981
Reagan,1987-03-06,46,45,1/20/1981
Reagan,1987-02-27,40,52,1/20/1981
Reagan,1987-01-29,49,40,1/20/1981
Reagan,1987-01-19,48,42,1/20/1981
Reagan,1987-01-08,52,36,1/20/1981
Reagan,1986-12-05,47,43,1/20/1981
Reagan,1986-12-05,47,43,1/20/1981
Reagan,1986-10-02,64,28,1/20/1981
Reagan,1986-09-17,62,26,1/20/1981
Reagan,1986-08-21,63,28,1/20/1981
Reagan,1986-07-31,59,28,1/20/1981
Reagan,1986-07-14,63,27,1/20/1981
Reagan,1986-07-02,67,22,1/20/1981
Reagan,1986-06-16,67,23,1/20/1981
Reagan,1986-05-01,67,21,1/20/1981
Reagan,1986-04-20,61,28,1/20/1981
Reagan,1986-04-18,67,20,1/20/1981
Reagan,1986-04-14,61,28,1/20/1981
Reagan,1986-03-27,63,24,1/20/1981
Reagan,1986-03-10,63,25,1/20/1981
Reagan,1986-01-30,71,19,1/20/1981
Reagan,1986-01-13,63,27,1/20/1981
Reagan,1985-11-19,66,26,1/20/1981
Reagan,1985-11-18,65,23,1/20/1981
Reagan,1985-11-14,69,23,1/20/1981
Reagan,1985-10-14,62,29,1/20/1981
Reagan,1985-08-28,61,29,1/20/1981
Reagan,1985-08-14,65,25,1/20/1981
Reagan,1985-08-02,62,24,1/20/1981
Reagan,1985-07-18,67,20,1/20/1981
Reagan,1985-07-15,62,28,1/20/1981
Reagan,1985-06-21,65,25,1/20/1981
Reagan,1985-06-10,57,32,1/20/1981
Reagan,1985-05-20,55,36,1/20/1981
Reagan,1985-04-26,54,32,1/20/1981
Reagan,1985-04-15,52,37,1/20/1981
Reagan,1985-03-11,55,37,1/20/1981
Reagan,1985-03-01,57,30,1/20/1981
Reagan,1985-02-18,59,31,1/20/1981
Reagan,1985-01-28,63,28,1/20/1981
Reagan,1985-01-14,61,29,1/20/1981
Reagan,1985-01-04,59,29,1/20/1981
Reagan,1984-12-10,59,31,1/20/1981
Reagan,1984-12-03,61,30,1/20/1981
Reagan,1984-11-12,61,30,1/20/1981
Reagan,1984-10-29,58,32,1/20/1981
Reagan,1984-10-01,53,35,1/20/1981
Reagan,1984-09-24,56,36,1/20/1981
Reagan,1984-09-09,56,35,1/20/1981
Reagan,1984-08-12,53,38,1/20/1981
Reagan,1984-07-30,51,36,1/20/1981
Reagan,1984-07-16,55,34,1/20/1981
Reagan,1984-07-13,51,38,1/20/1981
Reagan,1984-07-09,53,35,1/20/1981
Reagan,1984-07-02,53,36,1/20/1981
Reagan,1984-06-22,54,36,1/20/1981
Reagan,1984-06-03,52,36,1/20/1981
Reagan,1984-05-21,53,38,1/20/1981
Reagan,1984-05-10,49,38,1/20/1981
Reagan,1984-04-26,48,38,1/20/1981
Reagan,1984-04-09,54,36,1/20/1981
Reagan,1984-03-19,53,38,1/20/1981
Reagan,1984-03-02,52,35,1/20/1981
Reagan,1984-02-13,55,35,1/20/1981
Reagan,1984-02-06,52,37,1/20/1981
Reagan,1984-01-30,55,36,1/20/1981
Reagan,1984-01-16,52,37,1/20/1981
Reagan,1983-12-12,53,37,1/20/1981
Reagan,1983-11-21,52,37,1/20/1981
Reagan,1983-10-14,45,43,1/20/1981
Reagan,1983-09-13,47,42,1/20/1981
Reagan,1983-09-12,47,41,1/20/1981
Reagan,1983-08-22,42,46,1/20/1981
Reagan,1983-08-15,43,44,1/20/1981
Reagan,1983-08-08,43,46,1/20/1981
Reagan,1983-08-02,44,42,1/20/1981
Reagan,1983-07-25,42,46,1/20/1981
Reagan,1983-06-27,46,43,1/20/1981
Reagan,1983-06-13,43,45,1/20/1981
Reagan,1983-05-23,45,42,1/20/1981
Reagan,1983-05-16,43,45,1/20/1981
Reagan,1983-05-02,42,46,1/20/1981
Reagan,1983-04-18,40,49,1/20/1981
Reagan,1983-03-14,40,49,1/20/1981
Reagan,1983-01-31,35,56,1/20/1981
Reagan,1983-01-24,37,52,1/20/1981
Reagan,1983-01-11,36,54,1/20/1981
Reagan,1982-12-13,41,50,1/20/1981
Reagan,1982-11-22,43,46,1/20/1981
Reagan,1982-11-08,42,47,1/20/1981
Reagan,1982-10-18,41,47,1/20/1981
Reagan,1982-09-20,42,47,1/20/1981
Reagan,1982-08-24,41,45,1/20/1981
Reagan,1982-08-16,40,48,1/20/1981
Reagan,1982-08-02,40,46,1/20/1981
Reagan,1982-07-26,42,46,1/20/1981
Reagan,1982-06-28,44,45,1/20/1981
Reagan,1982-06-14,44,45,1/20/1981
Reagan,1982-05-17,44,44,1/20/1981
Reagan,1982-05-03,44,45,1/20/1981
Reagan,1982-04-26,43,47,1/20/1981
Reagan,1982-04-05,45,46,1/20/1981
Reagan,1982-03-15,46,44,1/20/1981
Reagan,1982-02-08,46,43,1/20/1981
Reagan,1982-01-25,47,41,1/20/1981
Reagan,1982-01-05,49,39,1/20/1981
